country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Iceland,Suðurnes,ISG39,2020-16,18.4413381034928,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-17,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-18,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-19,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-20,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-21,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-22,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-23,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-24,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-25,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-28,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-30,0,"Epidemic intelligence, subnational weekly data"
Iceland,Suðurnes,ISG39,2020-31,0,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-14,,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-15,160.190957403879,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-16,188.316087329751,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-17,154.565931418705,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-18,156.033329501794,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-19,107.609192759858,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-20,42.0654117152172,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-21,36.1958193828613,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-22,22.9892366350605,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-23,12.9620164006192,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-24,8.07068945698934,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-25,-1.95653077745196,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-26,0.978265388725981,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-27,7.82612310980785,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-28,4.8913269436299,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-29,3.42392886054093,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-30,2.44566347181495,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-31,4.64676059644841,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-32,10.2717865816228,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-33,11.9837510118933,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-34,9.78265388725981,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-35,15.4076798724342,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-36,22.5001039406976,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-37,25.9240328012385,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-38,53.3154636855659,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-39,108.832024495765,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-40,171.196443027047,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-41,297.63724451988,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-42,414.539958472634,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-43,448.290114383681,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-44,315.246021516947,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-45,178.044300748128,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-46,168.50621320805,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-47,124.728837062563,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-48,121.794040896385,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-49,140.62564962936,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-50,135.245189991367,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-51,170.218177638321,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-52,281.495865605901,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2020-53,719.514193407959,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-01,1440.74035124619,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-02,1386.69118851908,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-03,811.226573601019,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-04,512.855630039595,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-05,337.990691804826,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-06,242.854382751225,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-07,185.625857510755,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-08,168.261646860869,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-09,121.794040896385,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-10,101.250467733139,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-11,129.375597659011,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-12,162.147488181331,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-13,150.163737169438,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-14,116.413581258392,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-15,126.196235145652,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-16,149.674604475075,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-17,170.218177638321,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-18,159.946391056698,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-19,146.739808308897,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-20,142.826746753993,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-21,116.902713952755,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-22,102.962432163409,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-23,91.4678138458792,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-24,94.1580436648756,"Epidemic intelligence, subnational weekly data"
Ireland,Border,IE041,2021-25,127.908199575922,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-14,,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-15,76.1283306144644,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-16,91.6951881350692,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-17,70.3707257780763,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-18,72.5031720137756,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-19,69.9442365309365,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-20,48.6197741739436,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-21,39.8767446075766,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-22,21.1112177334229,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-23,9.16951881350692,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-24,2.77218010640907,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-25,2.34569085926921,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-26,0.426489247139857,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-27,0.426489247139857,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-28,1.27946774141957,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-29,1.70595698855943,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-30,1.4927123649895,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-31,3.19866935354892,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-32,3.62515860068878,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-33,3.41191397711885,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-34,3.83840322425871,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-35,4.90462634210835,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-36,10.2357419313566,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-37,17.0595698855943,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-38,30.0674919233599,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-39,53.7376451396219,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-40,77.6210429794539,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-41,133.704378978345,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-42,241.179669257589,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-44,390.024416509399,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-45,297.90273912719,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-46,101.930930066426,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-47,73.3561505080553,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-48,60.9879623409995,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-49,62.6939193295589,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-50,70.3707257780763,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-51,68.6647687895169,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-52,116.431564469181,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2020-53,420.305153056329,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-01,829.734830310591,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-02,1184.57388393095,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-03,947.019373274051,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-04,413.694569725661,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-05,297.90273912719,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-06,267.40875795669,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-07,268.68822569811,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-08,230.730682702662,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-09,145.006344027551,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-10,111.526938127073,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-11,115.365341351331,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-12,107.048801032104,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-13,91.6951881350692,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-14,87.2170510401007,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-15,80.8197123330028,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-16,76.3415752380343,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-17,79.1137553444434,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-18,74.6356182494749,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-19,69.5177472837966,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-20,69.5177472837966,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-21,68.451524165947,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-22,68.6647687895169,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-23,65.8925886831078,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-24,74.6356182494749,"Epidemic intelligence, subnational weekly data"
Ireland,West,IE042,2021-25,77.8342876030238,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-14,,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-15,85.5451250534657,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-16,101.917397790971,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-17,72.2426534542426,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-18,90.2521534654985,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-19,86.363738690341,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-20,24.7630625154769,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-21,12.6885113715667,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-22,9.4140568240656,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-23,3.88841477515753,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-24,1.63722727375054,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-25,0.409306818437635,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-26,0,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-27,0.81861363687527,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-28,1.22792045531291,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-29,0.81861363687527,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-30,1.22792045531291,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-31,10.8466306885973,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-32,14.7350454637549,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-33,20.0560341034441,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-34,42.9772159359517,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-35,53.823846624549,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-36,48.9121648032974,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-37,41.5446420714199,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-38,33.9724659303237,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-39,33.1538522934484,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-40,81.2474034598705,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-41,156.969164870833,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-42,215.295386498196,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-43,233.509539918671,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-44,186.029948979905,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-45,146.327187591455,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-46,135.889863721295,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-48,120.131551211446,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-49,103.349971655503,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-50,83.7032443704964,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-51,88.0009659640915,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-52,191.350937619594,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2020-53,544.992028749711,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-01,1334.95418833435,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-02,1427.45752930125,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-03,759.673455020251,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-04,406.441670708572,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-05,242.514289924299,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-06,186.439255798343,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-07,199.127767169909,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-08,208.746477403194,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-09,161.880846692085,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-10,112.55937507035,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-11,108.261653476754,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-12,115.219869390194,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-13,92.2986875576867,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-14,65.6937443592404,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-15,64.4658239039275,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-16,96.8010625605007,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-17,112.968681888787,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-18,92.0940341484679,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-19,76.7450284570566,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-20,97.4150227881571,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-21,169.248369423962,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-22,223.686176276168,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-23,214.68142627054,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-24,157.173818280052,"Epidemic intelligence, subnational weekly data"
Ireland,Mid-West,IE051,2021-25,113.787295525663,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-14,,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-15,62.3495305580966,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-16,75.5476063696645,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-17,47.7861365591251,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-18,42.7799698719787,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-19,42.7799698719787,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-20,22.3001970609251,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-21,20.0246667485858,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-22,14.5633939989715,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-23,6.37148487455001,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-24,4.32350759344465,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-25,3.86840153097679,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-26,3.41329546850894,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-27,1.13776515616964,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-28,3.18574243727501,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-29,4.32350759344465,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-30,1.36531818740357,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-31,0.682659093701787,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-32,6.82659093701787,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-33,14.7909470302054,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-34,24.5757273732643,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-35,31.4023183102822,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-36,29.8094470916447,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-37,36.4084849974287,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-38,46.8759244341894,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-39,37.5462501535983,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-40,38.9115683410019,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-41,89.4283412749341,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-42,186.821038643056,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-43,238.930682795626,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-44,167.023924925704,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-45,104.674394367607,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-46,97.1651443368877,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-47,76.912924557068,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-48,74.8649472759627,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-49,82.1466442754484,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-50,96.9375913056538,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-51,153.825849114136,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-52,249.170569201152,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2020-53,415.056728970687,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-01,1351.43745249831,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-02,1634.05831729085,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-03,863.563753532761,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-04,529.288350650119,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-05,368.863463630199,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-06,256.679819231872,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-07,169.754561300511,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-08,125.609273241129,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-09,88.2905761187645,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-10,74.6373942447287,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-11,107.177477711181,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-12,110.818326210924,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-13,76.2302654633662,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-14,46.8759244341894,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-15,45.5106062467858,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-16,49.3790077777626,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-17,45.7381592780197,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-18,52.3371971838037,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-19,66.2179320890734,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-20,72.5894169636234,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-21,68.2659093701787,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-22,88.0630230875306,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-23,83.7395154940859,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-24,59.1637881208216,"Epidemic intelligence, subnational weekly data"
Ireland,South-East,IE052,2021-25,72.3618639323894,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-14,,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-15,102.669404517454,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-16,101.547334522728,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-17,43.7607297943246,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-18,22.0206236465031,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-19,23.5634698892517,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-20,26.6491623747489,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-21,29.875113609587,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-22,22.0206236465031,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-23,12.4830286913298,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-24,2.24413998945254,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-25,1.12206999472627,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-26,0.701293746703919,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-27,1.12206999472627,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-28,2.24413998945254,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-29,2.80517498681568,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-30,2.52465748813411,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-31,1.96362249077097,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-32,3.5064687335196,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-33,4.06750373088273,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-34,5.04931497626822,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-35,7.29345496572076,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-36,8.83630120846939,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-37,9.67785370451409,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-38,23.984246137274,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-39,55.2619472402689,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-40,94.3941383063476,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-41,161.01704424322,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-42,284.44474366311,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-43,318.808137251602,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-44,238.580132628673,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-45,166.206617968829,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-46,93.9733620583252,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-47,58.4878984751069,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-48,65.0800596941237,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-49,48.669786021252,"Epidemic intelligence, subnational weekly data"
Ireland,South-West,IE053,2020-50,23.5634698892517,"Epidemic intelligence, subnational weekly data"
